invoice_date,invoice_id,state,amount
2017-09-22 00:00:00+00,CA-2017-116232,Florida,24.066
2017-09-22 00:00:00+00,CA-2017-119641,Wisconsin,18.96
2017-09-22 00:00:00+00,CA-2017-120257,Pennsylvania,7.872
2017-09-22 00:00:00+00,CA-2017-125724,Colorado,68.432
2017-09-22 00:00:00+00,CA-2017-135965,New York,128.34
2017-09-22 00:00:00+00,CA-2017-151974,Pennsylvania,16.52
2017-09-22 00:00:00+00,CA-2017-158617,Indiana,35.88
2017-09-22 00:00:00+00,CA-2017-166653,Ohio,63.968
2017-09-22 00:00:00+00,US-2017-155404,Kentucky,13.28
2017-09-22 00:00:00+00,US-2017-157728,Michigan,133.54000000000002
2017-09-23 00:00:00+00,CA-2017-101742,New York,10.528
2017-09-23 00:00:00+00,CA-2017-106656,California,22.979999999999997
2017-09-23 00:00:00+00,CA-2017-110730,Washington,13.68
2017-09-23 00:00:00+00,CA-2017-124016,Ohio,52.153
2017-09-23 00:00:00+00,CA-2017-149979,Georgia,487.22
2017-09-23 00:00:00+00,CA-2017-159009,Washington,197.96800000000002
2017-09-23 00:00:00+00,US-2017-129469,Ohio,537.616
2017-09-24 00:00:00+00,CA-2017-100944,California,868.14
2017-09-24 00:00:00+00,CA-2017-108875,Colorado,532.496
2017-09-24 00:00:00+00,CA-2017-132479,Illinois,442.372
2017-09-24 00:00:00+00,CA-2017-141551,Oklahoma,12.86
2017-09-24 00:00:00+00,CA-2017-154235,Indiana,127.95
2017-09-24 00:00:00+00,CA-2017-155187,California,83.66
2017-09-24 00:00:00+00,US-2017-134488,Ohio,155.372
2017-09-24 00:00:00+00,US-2017-147340,California,63.2
2017-09-25 00:00:00+00,CA-2017-101385,California,16.56
2017-09-25 00:00:00+00,CA-2017-113978,Ohio,642.016
2017-09-25 00:00:00+00,CA-2017-123722,Texas,15.936
2017-09-25 00:00:00+00,CA-2017-140417,Oregon,65.07000000000001
2017-09-25 00:00:00+00,CA-2017-148747,California,477.666
2017-09-25 00:00:00+00,US-2017-122245,Arizona,393.165
2017-09-25 00:00:00+00,US-2017-124163,Wisconsin,773.59
2017-09-25 00:00:00+00,US-2017-125402,California,1059.088
2017-09-26 00:00:00+00,CA-2017-132017,Texas,6.816
2017-09-26 00:00:00+00,CA-2017-143406,Texas,547.997
2017-09-26 00:00:00+00,CA-2017-145898,California,124.58000000000001
2017-09-26 00:00:00+00,CA-2017-157714,Iowa,9.99
2017-09-26 00:00:00+00,CA-2017-165820,California,12.96
2017-09-26 00:00:00+00,CA-2017-169957,Washington,366.78
2017-09-26 00:00:00+00,US-2017-109260,Florida,431.976
2017-09-26 00:00:00+00,US-2017-146794,California,424.9575
2017-09-26 00:00:00+00,US-2017-149790,Texas,15.624
2017-09-26 00:00:00+00,US-2017-157945,Illinois,756.486
2017-09-27 00:00:00+00,CA-2017-123176,Georgia,31.830000000000002
2017-09-27 00:00:00+00,CA-2017-140249,Washington,1001.584
2017-09-27 00:00:00+00,CA-2017-163202,Ohio,2.907
2017-09-27 00:00:00+00,US-2017-110170,Texas,956.6648
2017-09-28 00:00:00+00,US-2017-134656,Illinois,99.136
2017-09-29 00:00:00+00,CA-2017-106621,Arizona,10.496
2017-09-29 00:00:00+00,CA-2017-108056,Oregon,859.2
2017-09-29 00:00:00+00,CA-2017-108616,Alabama,298.83
2017-09-29 00:00:00+00,CA-2017-125794,California,36.24
2017-09-29 00:00:00+00,CA-2017-134362,Pennsylvania,15.936
2017-09-29 00:00:00+00,CA-2017-138037,California,27.24
2017-09-29 00:00:00+00,CA-2017-161781,Indiana,40.88
2017-09-29 00:00:00+00,US-2017-101497,California,18.97
2017-09-30 00:00:00+00,CA-2017-106243,New York,523.92
2017-09-30 00:00:00+00,CA-2017-108644,Illinois,1.964
2017-10-01 00:00:00+00,CA-2017-111794,Texas,107.864
2017-10-01 00:00:00+00,CA-2017-116918,Florida,36.364
2017-10-01 00:00:00+00,CA-2017-139157,New York,330.588
2017-10-01 00:00:00+00,CA-2017-155992,Indiana,111.75
2017-10-01 00:00:00+00,CA-2017-157686,California,194.848
2017-10-02 00:00:00+00,CA-2017-118689,Indiana,18336.739999999998
2017-10-02 00:00:00+00,CA-2017-118969,Arizona,54.792
2017-10-02 00:00:00+00,CA-2017-134376,New York,61.44
2017-10-03 00:00:00+00,CA-2017-101672,California,1027.676
2017-10-03 00:00:00+00,CA-2017-103919,Texas,38.08
2017-10-03 00:00:00+00,CA-2017-140634,Texas,15.648
2017-10-03 00:00:00+00,CA-2017-144939,New York,599.292
2017-10-04 00:00:00+00,CA-2017-121601,Texas,59.752
2017-10-04 00:00:00+00,CA-2017-131296,Maryland,239.372
2017-10-04 00:00:00+00,CA-2017-145709,Florida,64.248
2017-10-04 00:00:00+00,US-2017-140158,Rhode Island,5549.41
2017-10-06 00:00:00+00,US-2017-115952,Oklahoma,28.85
2017-10-06 00:00:00+00,US-2017-157490,Colorado,801.5500000000001
2017-10-07 00:00:00+00,CA-2017-127649,Washington,837.6
2017-10-07 00:00:00+00,CA-2017-139808,Washington,93.36
2017-10-07 00:00:00+00,CA-2017-155033,California,10.56
2017-10-07 00:00:00+00,CA-2017-162614,California,27.264
2017-10-07 00:00:00+00,CA-2017-163216,Pennsylvania,4.928
2017-10-08 00:00:00+00,CA-2017-135636,North Carolina,387.72
2017-10-08 00:00:00+00,CA-2017-149685,Texas,60.144
2017-10-08 00:00:00+00,US-2017-126844,Texas,51.712
2017-10-08 00:00:00+00,US-2017-162026,California,61.96
2017-10-09 00:00:00+00,CA-2017-114748,Arizona,170.976
2017-10-09 00:00:00+00,CA-2017-116974,Ohio,23.976
2017-10-09 00:00:00+00,US-2017-128909,Pennsylvania,351.968
2017-10-10 00:00:00+00,CA-2017-126627,Texas,30.392
2017-10-10 00:00:00+00,CA-2017-157707,Colorado,227.65800000000002
2017-10-10 00:00:00+00,US-2017-150357,North Carolina,24.703
2017-10-11 00:00:00+00,CA-2017-113390,Illinois,33.064
2017-10-13 00:00:00+00,CA-2017-101161,New York,279.67
2017-10-13 00:00:00+00,CA-2017-145583,California,256.19599999999997
2017-10-13 00:00:00+00,CA-2017-154018,Texas,362.342
2017-10-13 00:00:00+00,US-2017-100839,Colorado,752.4100000000001
2017-10-14 00:00:00+00,CA-2017-113607,New York,1203.89
2017-10-14 00:00:00+00,CA-2017-125220,Wisconsin,1649.75
2017-10-14 00:00:00+00,CA-2017-156503,North Carolina,305.248
2017-10-14 00:00:00+00,US-2017-108098,Washington,177
2017-10-15 00:00:00+00,CA-2017-124352,Oklahoma,1058.27
2017-10-15 00:00:00+00,CA-2017-125738,Utah,219.11999999999998
2017-10-15 00:00:00+00,CA-2017-142097,Virginia,342.76
2017-10-16 00:00:00+00,CA-2017-132066,New York,142.182
2017-10-17 00:00:00+00,CA-2017-141586,California,18.16
2017-10-17 00:00:00+00,CA-2017-147256,Missouri,2377.56
2017-10-17 00:00:00+00,CA-2017-152688,New Jersey,436.96000000000004
2017-10-17 00:00:00+00,CA-2017-163972,California,120.666
2017-10-18 00:00:00+00,US-2017-159856,Arizona,307.92
2017-10-20 00:00:00+00,CA-2017-105753,Virginia,61.1
2017-10-20 00:00:00+00,CA-2017-106341,Ohio,7.152
2017-10-20 00:00:00+00,CA-2017-133697,Texas,132.95
2017-10-20 00:00:00+00,CA-2017-139549,California,387.136
2017-10-20 00:00:00+00,CA-2017-160220,Michigan,338.54
2017-10-20 00:00:00+00,CA-2017-168921,California,19.296
2017-10-21 00:00:00+00,CA-2017-111493,Maryland,98.16
2017-10-21 00:00:00+00,CA-2017-112340,California,22.92
2017-10-21 00:00:00+00,CA-2017-125080,Ohio,661.176
2017-10-21 00:00:00+00,CA-2017-133669,Ohio,235.152
2017-10-21 00:00:00+00,CA-2017-136322,Florida,74.32
2017-10-21 00:00:00+00,CA-2017-138478,Nevada,4685.076
2017-10-21 00:00:00+00,CA-2017-144729,California,154.44
2017-10-21 00:00:00+00,CA-2017-151169,Delaware,7.92
2017-10-21 00:00:00+00,CA-2017-155516,Connecticut,1179.27
2017-10-21 00:00:00+00,CA-2017-161746,California,615.406
2017-10-21 00:00:00+00,CA-2017-166373,Texas,106.08
2017-10-21 00:00:00+00,CA-2017-169334,Tennessee,111.672
2017-10-22 00:00:00+00,CA-2017-165148,Michigan,31.4
2017-10-22 00:00:00+00,CA-2017-169887,Washington,116.96
2017-10-22 00:00:00+00,US-2017-116400,Virginia,39.92
2017-10-23 00:00:00+00,CA-2017-132661,New York,379.4
2017-10-23 00:00:00+00,CA-2017-151323,Washington,17.05
2017-10-23 00:00:00+00,CA-2017-165484,Illinois,70.97200000000001
2017-10-24 00:00:00+00,CA-2017-118311,California,450
2017-10-24 00:00:00+00,CA-2017-121020,Tennessee,239.976
2017-10-24 00:00:00+00,CA-2017-121748,California,459.98
2017-10-24 00:00:00+00,CA-2017-158925,Texas,15.552
2017-10-24 00:00:00+00,CA-2017-166275,California,199.99
2017-10-25 00:00:00+00,CA-2017-153318,Florida,783.96
2017-10-27 00:00:00+00,CA-2017-116596,New York,511.52200000000005
2017-10-27 00:00:00+00,CA-2017-120873,Virginia,290.98
2017-10-27 00:00:00+00,CA-2017-152632,New York,40.2
2017-10-27 00:00:00+00,CA-2017-156811,California,68.952
2017-10-27 00:00:00+00,US-2017-117387,California,67.136
2017-10-28 00:00:00+00,CA-2017-120369,New York,756.8
2017-10-28 00:00:00+00,CA-2017-125815,New York,12.42
2017-10-28 00:00:00+00,CA-2017-130162,California,395.436
2017-10-28 00:00:00+00,CA-2017-134775,California,100.49600000000001
2017-10-28 00:00:00+00,CA-2017-140641,Florida,38.19
2017-10-28 00:00:00+00,CA-2017-142545,New Jersey,1263.67
2017-10-28 00:00:00+00,CA-2017-144344,Florida,314.39300000000003
2017-10-28 00:00:00+00,US-2017-144393,North Carolina,17.616
2017-10-29 00:00:00+00,CA-2017-112389,New Jersey,52.410000000000004
2017-10-29 00:00:00+00,CA-2017-146682,Michigan,67
2017-10-29 00:00:00+00,US-2017-131912,California,11.744
2017-10-30 00:00:00+00,CA-2017-105291,California,3.62
2017-10-30 00:00:00+00,CA-2017-153836,New York,143.702
2017-10-30 00:00:00+00,CA-2017-167290,Michigan,11.68
2017-10-31 00:00:00+00,CA-2017-119165,Pennsylvania,492.835
2017-10-31 00:00:00+00,CA-2017-140130,Oklahoma,736.26
2017-10-31 00:00:00+00,CA-2017-144218,California,1085.42
2017-10-31 00:00:00+00,CA-2017-146913,California,1403.92
2017-10-31 00:00:00+00,US-2017-142251,Florida,32.064
2017-11-01 00:00:00+00,CA-2017-100671,Texas,111.672
2017-11-01 00:00:00+00,CA-2017-129196,Illinois,68.112
2017-11-01 00:00:00+00,CA-2017-159212,Virginia,273.59
2017-11-03 00:00:00+00,CA-2017-109365,California,561.73
2017-11-03 00:00:00+00,CA-2017-114972,California,1489.724
2017-11-03 00:00:00+00,CA-2017-127250,Washington,8.82
2017-11-03 00:00:00+00,CA-2017-128867,Iowa,103.19999999999999
2017-11-03 00:00:00+00,CA-2017-134180,Pennsylvania,542.155
2017-11-03 00:00:00+00,CA-2017-159023,Oregon,184.149
2017-11-03 00:00:00+00,CA-2017-160136,Texas,9.248
2017-11-03 00:00:00+00,CA-2017-168893,Kentucky,903.7700000000001
2017-11-04 00:00:00+00,CA-2017-119018,California,50.768
2017-11-04 00:00:00+00,CA-2017-143308,Kentucky,10.74
2017-11-04 00:00:00+00,CA-2017-146766,California,192.8
2017-11-04 00:00:00+00,CA-2017-158260,California,686.4
2017-11-04 00:00:00+00,CA-2017-162236,North Carolina,1106.924
2017-11-04 00:00:00+00,CA-2017-163328,Oregon,1465.032
2017-11-04 00:00:00+00,CA-2017-163755,Washington,209.88
2017-11-04 00:00:00+00,CA-2017-165827,Florida,50.496
2017-11-04 00:00:00+00,CA-2017-166443,California,38.29
2017-11-04 00:00:00+00,US-2017-111563,Texas,77.488
2017-11-05 00:00:00+00,CA-2017-125094,Washington,479.72
2017-11-05 00:00:00+00,CA-2017-140207,California,29.12
2017-11-05 00:00:00+00,CA-2017-143441,Texas,11.84
2017-11-05 00:00:00+00,CA-2017-144092,California,344.01800000000003
2017-11-05 00:00:00+00,CA-2017-148908,California,53.248
2017-11-05 00:00:00+00,CA-2017-157280,Virginia,1120.73
2017-11-05 00:00:00+00,US-2017-106677,Pennsylvania,23.988
2017-11-05 00:00:00+00,US-2017-131611,Texas,2007.9048
2017-11-05 00:00:00+00,US-2017-165078,Indiana,196.33
2017-11-06 00:00:00+00,CA-2017-109925,California,84.84
2017-11-06 00:00:00+00,US-2017-125969,California,319.98400000000004
2017-11-06 00:00:00+00,US-2017-153815,Florida,368.432
2017-11-07 00:00:00+00,CA-2017-113817,Washington,27.68
2017-11-07 00:00:00+00,CA-2017-116337,Texas,358.548
2017-11-07 00:00:00+00,CA-2017-116379,California,57.584
2017-11-07 00:00:00+00,CA-2017-132997,New York,1030.4940000000001
2017-11-07 00:00:00+00,CA-2017-144554,Ohio,119.976
2017-11-07 00:00:00+00,CA-2017-147585,California,14.82
2017-11-07 00:00:00+00,CA-2017-152247,Wyoming,1603.136
2017-11-07 00:00:00+00,CA-2017-161669,California,90.396
2017-11-07 00:00:00+00,CA-2017-164896,California,12.9
2017-11-07 00:00:00+00,CA-2017-168830,California,479.97
2017-11-07 00:00:00+00,US-2017-139388,New Jersey,14.96
2017-11-08 00:00:00+00,CA-2017-152156,Kentucky,993.9000000000001
2017-11-09 00:00:00+00,CA-2017-138233,California,479.97
2017-11-10 00:00:00+00,CA-2017-105494,California,225.82799999999997
2017-11-10 00:00:00+00,CA-2017-115588,Ohio,53.696
2017-11-10 00:00:00+00,CA-2017-119935,Missouri,119.25999999999999
2017-11-10 00:00:00+00,CA-2017-125164,New York,70.216
2017-11-10 00:00:00+00,CA-2017-127761,New York,885.5699999999999
2017-11-10 00:00:00+00,CA-2017-137736,Georgia,41.86
2017-11-10 00:00:00+00,CA-2017-140935,Oklahoma,563.9399999999999
2017-11-10 00:00:00+00,CA-2017-145177,Ohio,899.59
2017-11-10 00:00:00+00,CA-2017-152940,California,29.74
2017-11-10 00:00:00+00,CA-2017-158694,California,1467.1339999999998
2017-11-10 00:00:00+00,CA-2017-162348,California,9.98
2017-11-10 00:00:00+00,CA-2017-163384,California,45.616
2017-11-10 00:00:00+00,US-2017-136581,Ohio,31.104
2017-11-10 00:00:00+00,US-2017-144547,Texas,279.944
2017-11-11 00:00:00+00,CA-2017-103128,Illinois,14.112
2017-11-11 00:00:00+00,CA-2017-116722,California,524.616
2017-11-11 00:00:00+00,CA-2017-124506,Illinois,143.96
2017-11-11 00:00:00+00,CA-2017-124667,New York,143.32999999999998
2017-11-11 00:00:00+00,CA-2017-130799,California,6.96
2017-11-11 00:00:00+00,CA-2017-131968,Florida,681.432
2017-11-11 00:00:00+00,CA-2017-139878,Michigan,257.98
2017-11-11 00:00:00+00,CA-2017-145548,New York,492.966
2017-11-11 00:00:00+00,US-2017-164196,Indiana,2678.94
2017-11-12 00:00:00+00,CA-2017-124590,Ohio,3588.096
2017-11-12 00:00:00+00,CA-2017-134348,Arizona,42.622
2017-11-12 00:00:00+00,CA-2017-149349,Illinois,22.752
2017-11-12 00:00:00+00,CA-2017-152170,Indiana,383.14
2017-11-12 00:00:00+00,CA-2017-164399,California,878.328
2017-11-13 00:00:00+00,CA-2017-101336,New York,279.81
2017-11-13 00:00:00+00,CA-2017-118570,Pennsylvania,217.056
2017-11-13 00:00:00+00,CA-2017-121958,North Carolina,52.136
2017-11-13 00:00:00+00,CA-2017-128972,Oklahoma,30.36
2017-11-13 00:00:00+00,CA-2017-147683,Washington,19.54
2017-11-13 00:00:00+00,CA-2017-149461,Washington,4.18
2017-11-13 00:00:00+00,CA-2017-155488,Washington,44.02
2017-11-13 00:00:00+00,US-2017-113677,New York,2294.9
2017-11-13 00:00:00+00,US-2017-162103,Illinois,3.136
2017-11-14 00:00:00+00,CA-2017-118759,New York,448.44599999999997
2017-11-14 00:00:00+00,CA-2017-121370,Pennsylvania,1628.6100000000001
2017-11-14 00:00:00+00,CA-2017-131065,Georgia,513.52
2017-11-14 00:00:00+00,CA-2017-134691,Texas,2.296
2017-11-14 00:00:00+00,CA-2017-149482,California,7.38
2017-11-14 00:00:00+00,CA-2017-166618,New York,37.629999999999995
2017-11-14 00:00:00+00,US-2017-112970,California,9.84
2017-11-14 00:00:00+00,US-2017-117541,Delaware,36.370000000000005
2017-11-14 00:00:00+00,US-2017-144351,Maryland,89.97
2017-11-15 00:00:00+00,CA-2017-105963,California,99.39
2017-11-15 00:00:00+00,CA-2017-130820,North Carolina,630.024
2017-11-15 00:00:00+00,CA-2017-146633,California,1054.928
2017-11-15 00:00:00+00,CA-2017-148740,California,361.376
2017-11-16 00:00:00+00,CA-2017-124527,California,8.32
2017-11-16 00:00:00+00,CA-2017-154508,New Mexico,28.4
2017-11-17 00:00:00+00,CA-2017-118500,California,49.5
2017-11-17 00:00:00+00,CA-2017-134110,Texas,82.408
2017-11-17 00:00:00+00,CA-2017-150658,New Mexico,10.776
2017-11-18 00:00:00+00,CA-2017-103464,California,595
2017-11-18 00:00:00+00,CA-2017-108630,California,61.12
2017-11-18 00:00:00+00,CA-2017-115378,Michigan,301.96
2017-11-18 00:00:00+00,CA-2017-119963,Texas,329.972
2017-11-18 00:00:00+00,CA-2017-136812,Oklahoma,1117.92
2017-11-18 00:00:00+00,CA-2017-158575,Ohio,103.968
2017-11-18 00:00:00+00,CA-2017-166226,California,129.032
2017-11-18 00:00:00+00,US-2017-138408,Alabama,1319.96
2017-11-19 00:00:00+00,CA-2017-111143,Indiana,54.96
2017-11-19 00:00:00+00,CA-2017-113138,New York,34.992000000000004
2017-11-19 00:00:00+00,CA-2017-126858,Washington,31.96
2017-11-19 00:00:00+00,CA-2017-130778,New York,53.49
2017-11-19 00:00:00+00,CA-2017-157364,North Carolina,18.48
2017-11-19 00:00:00+00,CA-2017-164511,New York,147.91199999999998
2017-11-19 00:00:00+00,US-2017-110156,Texas,296.668
2017-11-20 00:00:00+00,CA-2017-100041,Indiana,328.54
2017-11-20 00:00:00+00,CA-2017-107790,Texas,151.192
2017-11-20 00:00:00+00,CA-2017-109820,Ohio,32.751
2017-11-20 00:00:00+00,CA-2017-110772,Ohio,380.54600000000005
2017-11-20 00:00:00+00,CA-2017-113845,Florida,574.056
2017-11-20 00:00:00+00,CA-2017-114104,Oklahoma,959.55
2017-11-20 00:00:00+00,CA-2017-121356,Delaware,128.4
2017-11-20 00:00:00+00,CA-2017-142615,California,27.88
2017-11-20 00:00:00+00,CA-2017-145492,California,39
2017-11-20 00:00:00+00,US-2017-127971,Texas,448.418
2017-11-21 00:00:00+00,CA-2017-113425,New York,113.568
2017-11-21 00:00:00+00,CA-2017-114482,Iowa,445.4
2017-11-21 00:00:00+00,CA-2017-114895,New York,12.96
2017-11-21 00:00:00+00,CA-2017-140018,Ohio,235.851
2017-11-21 00:00:00+00,CA-2017-146157,Illinois,141.576
2017-11-21 00:00:00+00,CA-2017-152646,California,32.4
2017-11-21 00:00:00+00,US-2017-114293,Oregon,195.136
2017-11-22 00:00:00+00,CA-2017-131576,Michigan,49.44
2017-11-22 00:00:00+00,CA-2017-154711,New York,72.892
2017-11-22 00:00:00+00,US-2017-132577,Texas,60.440000000000005
2017-11-22 00:00:00+00,US-2017-164945,New York,134.272
2017-11-23 00:00:00+00,CA-2017-160129,Pennsylvania,100.61599999999999
2017-11-24 00:00:00+00,CA-2017-100083,Oregon,24.784
2017-11-24 00:00:00+00,CA-2017-100468,California,43.46
2017-11-24 00:00:00+00,CA-2017-105284,Pennsylvania,4.416
2017-11-24 00:00:00+00,CA-2017-113726,Washington,82.26
2017-11-24 00:00:00+00,CA-2017-123533,Florida,392.83200000000005
2017-11-24 00:00:00+00,CA-2017-123806,Maryland,207.76
2017-11-24 00:00:00+00,CA-2017-124485,New York,123.65600000000002
2017-11-24 00:00:00+00,CA-2017-125661,Ohio,180.71200000000002
2017-11-24 00:00:00+00,CA-2017-128531,Texas,527.224
2017-11-24 00:00:00+00,CA-2017-132731,Texas,657.552
2017-11-24 00:00:00+00,CA-2017-163573,Washington,1219.96
2017-11-24 00:00:00+00,CA-2017-165561,Washington,25.35
2017-11-24 00:00:00+00,US-2017-163881,California,2904.572
2017-11-25 00:00:00+00,CA-2017-108196,Ohio,5016.548999999999
2017-11-25 00:00:00+00,CA-2017-113341,California,194.352
2017-11-25 00:00:00+00,CA-2017-132549,Alabama,73.36
2017-11-25 00:00:00+00,CA-2017-160535,New Jersey,883.3199999999999
2017-11-25 00:00:00+00,CA-2017-165470,Florida,5.08
2017-11-25 00:00:00+00,CA-2017-169838,Michigan,1745.9099999999999
2017-11-25 00:00:00+00,US-2017-119298,Arkansas,59.98
2017-11-26 00:00:00+00,CA-2017-106915,Texas,17.856
2017-11-26 00:00:00+00,CA-2017-107104,California,4104.174
2017-11-26 00:00:00+00,CA-2017-129693,Washington,7.312
2017-11-26 00:00:00+00,CA-2017-130288,New York,313.176
2017-11-26 00:00:00+00,CA-2017-133711,Alabama,3236.41
2017-11-26 00:00:00+00,CA-2017-145135,Connecticut,73.33
2017-11-26 00:00:00+00,US-2017-126893,Pennsylvania,494.982
2017-11-26 00:00:00+00,US-2017-158288,Pennsylvania,78.759
2017-11-26 00:00:00+00,US-2017-158309,Florida,3.744
2017-11-27 00:00:00+00,CA-2017-104276,Florida,447.783
2017-11-27 00:00:00+00,CA-2017-117583,New Jersey,345.46999999999997
2017-11-27 00:00:00+00,CA-2017-129686,Illinois,160.384
2017-11-27 00:00:00+00,CA-2017-144911,Kansas,186.95
2017-11-27 00:00:00+00,CA-2017-152121,Arizona,271.992
2017-11-27 00:00:00+00,CA-2017-159639,New Jersey,31.56
2017-11-27 00:00:00+00,CA-2017-162313,Michigan,167.292
2017-11-27 00:00:00+00,US-2017-114230,Arizona,39.808
2017-11-28 00:00:00+00,CA-2017-105018,Connecticut,7.16
2017-11-28 00:00:00+00,CA-2017-123617,Florida,7.434
2017-11-28 00:00:00+00,CA-2017-127243,Pennsylvania,740.088
2017-11-28 00:00:00+00,CA-2017-163167,Georgia,2673.6899999999996
2017-11-29 00:00:00+00,CA-2017-160241,Illinois,242.176
2017-11-29 00:00:00+00,US-2017-131674,Texas,58.416
2017-11-30 00:00:00+00,CA-2017-156748,Michigan,933.95
2017-11-30 00:00:00+00,US-2017-134761,North Carolina,36.192
2017-12-01 00:00:00+00,CA-2017-104689,California,23.04
2017-12-01 00:00:00+00,CA-2017-113621,Maryland,352.47
2017-12-01 00:00:00+00,CA-2017-127698,North Carolina,863.928
2017-12-01 00:00:00+00,CA-2017-129903,Minnesota,23.92
2017-12-01 00:00:00+00,CA-2017-130393,Texas,345.324
2017-12-01 00:00:00+00,CA-2017-136434,Indiana,17.31
2017-12-01 00:00:00+00,CA-2017-136483,Tennessee,4.704
2017-12-01 00:00:00+00,CA-2017-142594,Massachusetts,1517.049
2017-12-01 00:00:00+00,CA-2017-143805,Virginia,2145.25
2017-12-01 00:00:00+00,CA-2017-157336,Connecticut,840
2017-12-01 00:00:00+00,US-2017-150035,California,16.74
2017-12-01 00:00:00+00,US-2017-155768,California,1215.72
2017-12-02 00:00:00+00,CA-2017-105354,Iowa,115.84
2017-12-02 00:00:00+00,CA-2017-143154,Colorado,165.6
2017-12-02 00:00:00+00,CA-2017-163804,Rhode Island,2781.7700000000004
2017-12-02 00:00:00+00,CA-2017-164770,Texas,812.6800000000001
2017-12-02 00:00:00+00,US-2017-108455,California,100.25
2017-12-02 00:00:00+00,US-2017-113985,California,203.108
2017-12-02 00:00:00+00,US-2017-155103,New York,505.368
2017-12-03 00:00:00+00,CA-2017-122063,Indiana,611.94
2017-12-03 00:00:00+00,CA-2017-149762,California,545.01
2017-12-03 00:00:00+00,CA-2017-153598,California,1761.8500000000001
2017-12-03 00:00:00+00,CA-2017-161025,California,772.68
2017-12-03 00:00:00+00,US-2017-150861,New York,1165.3279999999997
2017-12-03 00:00:00+00,US-2017-161683,Pennsylvania,413.008
2017-12-04 00:00:00+00,CA-2017-105277,New York,15.528
2017-12-04 00:00:00+00,CA-2017-112060,California,104.85
2017-12-04 00:00:00+00,CA-2017-126004,New York,611.028
2017-12-04 00:00:00+00,CA-2017-139885,New York,212.88
2017-12-05 00:00:00+00,CA-2017-108434,New York,465.18
2017-12-05 00:00:00+00,CA-2017-109722,Kentucky,1284.8000000000002
2017-12-05 00:00:00+00,CA-2017-114489,Wisconsin,2657.81
2017-12-05 00:00:00+00,CA-2017-124772,Kentucky,191.82
2017-12-05 00:00:00+00,CA-2017-140564,District of Columbia,33.92
2017-12-05 00:00:00+00,CA-2017-143749,Massachusetts,81.94
2017-12-05 00:00:00+00,CA-2017-145009,Illinois,11.952
2017-12-05 00:00:00+00,CA-2017-146374,Delaware,128.07
2017-12-05 00:00:00+00,CA-2017-161389,Washington,407.976
2017-12-05 00:00:00+00,CA-2017-163636,Illinois,3.536
2017-12-06 00:00:00+00,CA-2017-162390,New York,1671.08
2017-12-06 00:00:00+00,US-2017-103674,California,1018.302
2017-12-06 00:00:00+00,US-2017-114776,California,19.44
2017-12-06 00:00:00+00,US-2017-169040,Washington,1169.454
2017-12-08 00:00:00+00,CA-2017-113733,North Carolina,334.25600000000003
2017-12-08 00:00:00+00,CA-2017-115224,California,386.43
2017-12-08 00:00:00+00,CA-2017-117590,Texas,1288.4640000000002
2017-12-08 00:00:00+00,CA-2017-124562,Ohio,12.957
2017-12-08 00:00:00+00,CA-2017-131289,California,1475.584
2017-12-08 00:00:00+00,CA-2017-134425,Minnesota,114.95
2017-12-08 00:00:00+00,CA-2017-158302,Ohio,10.584
2017-12-08 00:00:00+00,CA-2017-160108,Wisconsin,1085.87
2017-12-09 00:00:00+00,CA-2017-102092,Virginia,1056.86
2017-12-09 00:00:00+00,CA-2017-128923,Texas,18.72
2017-12-09 00:00:00+00,CA-2017-133340,Michigan,132.809
2017-12-09 00:00:00+00,CA-2017-137330,Nebraska,79.80000000000001
2017-12-09 00:00:00+00,CA-2017-141082,Massachusetts,125.81
2017-12-09 00:00:00+00,CA-2017-149503,California,273.92
2017-12-09 00:00:00+00,CA-2017-159989,Tennessee,40.68
2017-12-09 00:00:00+00,US-2017-131114,Illinois,43.964
2017-12-09 00:00:00+00,US-2017-161844,Tennessee,82.92
2017-12-10 00:00:00+00,CA-2017-100587,New York,6.48
2017-12-10 00:00:00+00,CA-2017-127194,New York,62.82
2017-12-10 00:00:00+00,CA-2017-128412,Washington,422.66200000000003
2017-12-10 00:00:00+00,CA-2017-144309,New York,698.5
2017-12-10 00:00:00+00,CA-2017-146941,New York,442.5
2017-12-10 00:00:00+00,CA-2017-147123,California,80.28
2017-12-10 00:00:00+00,CA-2017-154739,California,321.568
2017-12-10 00:00:00+00,US-2017-143448,Indiana,1424.9
2017-12-11 00:00:00+00,CA-2017-105816,New York,1045.21
2017-12-11 00:00:00+00,CA-2017-143609,Oregon,403.92
2017-12-11 00:00:00+00,CA-2017-160745,Washington,633.1759999999999
2017-12-11 00:00:00+00,CA-2017-162187,Ohio,1252.636
2017-12-11 00:00:00+00,CA-2017-165330,California,1937.924
2017-12-11 00:00:00+00,US-2017-132857,Tennessee,6.672
2017-12-11 00:00:00+00,US-2017-135720,Colorado,663.952
2017-12-11 00:00:00+00,US-2017-148803,Florida,85.224
2017-12-11 00:00:00+00,US-2017-151260,Ohio,73.536
2017-12-12 00:00:00+00,CA-2017-136686,California,440.15999999999997
2017-12-12 00:00:00+00,CA-2017-139395,Michigan,732.17
2017-12-12 00:00:00+00,CA-2017-169824,New York,107.07000000000001
2017-12-12 00:00:00+00,US-2017-108777,Ohio,402.645
